709d6bd2d0e2bba8ab4c3a8c164c6ef2db6770fe5eb2a13370667d0f4f4ca477	e7721cad9be38b119b0180b256a43c1fa121571c690a4ed2118d5a7e33263b26	19428	39	13044,1074580685,1065353216;13048,1074580685,1065353216;13052,1074580685,1065353216;14324,117440568,117440561;17372,117440568,117440563;17400,117448760,117448756;19228,83886134,83894326
d0da35d1a0d588692b9074b90566ddf5839f64bdca40eb55799c61f8968f805e	5039ba8b2360011d25f1759a4129e491b6bec1a2659c72464d3d91ed74f0667e	14324	193	8020,1074580685,1065353216;8024,1074580685,1065353216;8028,1074580685,1065353216;13156,2,1;13996,150994999,151003191
10751d0a0a5b5d043d0e200bc9aea6b2aa2bbc7f4e616e12aae4deaca6713ac7	44de818242b8a3fed475b5967133b7fc1a9387e2cdb8ed9e7bd145bf0cf17f3d	16044	193	8020,1074580685,1065353216;8024,1074580685,1065353216;8028,1074580685,1065353216;14876,2,1;15716,150994999,151003191
d7011ee8feb8e2e312a19edb9cecb5cdcdf608bc00b8d87bd60504ed31cf68b1	bd2f469af942daa40510c885908c086ffb306a48d1c14feb19e03bf353e3302b	18412	193	8132,1074580685,1065353216;8136,1074580685,1065353216;8140,1074580685,1065353216;17244,2,1;18084,150994999,151003191
46acbfc57c864f59b559bb8360197066b90484d8082c679c988efa36a213c295	9571b432a7dfbe2e7e2ed9908af622c51392dfd4d301ba16c9303a2da6452a8c	20132	193	8132,1074580685,1065353216;8136,1074580685,1065353216;8140,1074580685,1065353216;18964,2,1;19804,150994999,151003191
6a2a8be7997735c1e1c91cdfbde171eb8a1859273f1f449beb53287ba9a441b8	f607412455c33d888dd8c9ade9d53b14155ee1a1f9b208c52933c9cb38b6715d	17348	193	8168,1074580685,1065353216;8172,1074580685,1065353216;8176,1074580685,1065353216;16180,2,1;17020,150994999,151003191
08f9440397d073d0d1ce8df5f5343972dd37191ce07611de1843811b60701022	d451436809e49481f24c2e7598e559ee90cad40abd66c86ab326edbde8c09611	19068	193	8168,1074580685,1065353216;8172,1074580685,1065353216;8176,1074580685,1065353216;17900,2,1;18740,150994999,151003191
6376d1e7b2ff9e21d152cc47aa12b79cc5dae0dcb2bcdf034d1b86e081a28ac6	eb9076aaf549205a453c0ce4e9ec1cb21e7fa61356c3172966703434db789e4b	14756	193	8132,1074580685,1065353216;8136,1074580685,1065353216;8140,1074580685,1065353216;13568,2,1;14408,150994999,151003191
2c42689671bc0aedbf181b0236eb958a986563912c0c5577ba4891ded484f4fd	9515280a9a5d2c8bae9145d58b779355b09595981e98ea65c3de95874d137657	16476	193	8132,1074580685,1065353216;8136,1074580685,1065353216;8140,1074580685,1065353216;15288,2,1;16128,150994999,151003191
121f97056b779380dcca77411afe8aae3e03017747e3d00c39dd8d3f51da10cf	f0c54fe761bbbffc3afb3331e88724a8148c3c39a7ee96846d3a25d60012df78	18852	193	8244,1074580685,1065353216;8248,1074580685,1065353216;8252,1074580685,1065353216;17684,2,1;18524,150994999,151003191
c1d8b995f42a772733167079407455d86d8e77b1f47de3a059850efaae955ced	7dceb689b9ef2e695df7f8787fc5c0c33bd192d5294345d976dd5d2de2ef04ff	20572	193	8244,1074580685,1065353216;8248,1074580685,1065353216;8252,1074580685,1065353216;19404,2,1;20244,150994999,151003191
3b8057696f2a9fd61644a61957e158e4188f70e6a505b6fc750f5f1c59f8ec5a	edb70ad0aa4b8894a5f61604f941536062848f50741a6c6c1542661611c59074	17788	193	8280,1074580685,1065353216;8284,1074580685,1065353216;8288,1074580685,1065353216;16620,2,1;17460,150994999,151003191
30aab1580f92d926dc873f8bdcc808a6b7dafb806a0464807631978163794f55	085293ef9f5b319e62f78ba766e1dc39e176776a05ced860f1a72921d25572c7	19508	193	8280,1074580685,1065353216;8284,1074580685,1065353216;8288,1074580685,1065353216;18340,2,1;19180,150994999,151003191
